partType,name,image,url,type,size
memory,Crucial Ballistix Sport 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory (BLS2KIT4G3D1609DS1S0),https://cdna.pcpartpicker.com/static/forever/images/product/9d04f14f3b6d3ccdbbc929e48d9f4c19.256p.jpg,https://pcpartpicker.com/product/xwrcCJ/crucial-memory-bls2kit4g3d1609ds1s0,DDR3,8
memory,Kingston KHX1600C10D3B1/8G 8 GB (1 x 8 GB) DDR3-1600 CL10 Memory (KHX1600C10D3B1/8G),https://m.media-amazon.com/images/I/313BcGaQRPL.jpg,https://pcpartpicker.com/product/T9g323/kingston-memory-khx1600c10d3b18g,DDR3,8
memory,Samsung MV-3V4G3D/US 8 GB (2 x 4 GB) DDR3-1600 CL11 Memory (MV-3V4G3D/US),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/mhH323/samsung-memory-mv3v4g3dus,DDR3,8
memory,Corsair Vengeance 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory (CMZ16GX3M2A1600C10B),https://cdna.pcpartpicker.com/static/forever/images/product/3b4259c1175ba45378addb5bef73b905.256p.jpg,https://pcpartpicker.com/product/ryh9TW/corsair-memory-cmz16gx3m2a1600c10b,DDR3,16
memory,G.Skill Value 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (F3-1600C11S-8GNT),https://m.media-amazon.com/images/I/41COHmBoz7L.jpg,https://pcpartpicker.com/product/4sDwrH/gskill-memory-f31600c11s8gnt,DDR3,8
memory,Micron MT8JTF51264AZ-1G6E1 4 GB (1 x 4 GB) DDR3-1600 CL11 Memory (MT8JTF51264AZ-1G6E1),https://images-eu.ssl-images-amazon.com/images/I/41ZtzNjHfSL.jpg,https://pcpartpicker.com/product/DhtWGX/micron-memory-mt8jtf51264az1g6e1,DDR3,4
memory,G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-1866 CL10 Memory (F3-14900CL10D-16GBXL),https://cdna.pcpartpicker.com/static/forever/images/product/43028d058846d1667f956a6ac46f4c49.256p.jpg,https://pcpartpicker.com/product/kjzv6h/gskill-memory-f314900cl10d16gbxl,DDR3,16
memory,Kingston HyperX Fury 8 GB (2 x 4 GB) DDR3-1866 CL10 Memory (HX318C10FRK2/8),https://cdna.pcpartpicker.com/static/forever/images/product/8145980461eceeb36aa2a5823b26e11d.256p.jpg,https://pcpartpicker.com/product/wjPfrH/kingston-memory-hx318c10frk28,DDR3,8
memory,Crucial Ballistix Sport 8 GB (1 x 8 GB) DDR3-1600 CL9 Memory (BLS8G3D1609DS1S00),https://m.media-amazon.com/images/I/41jIPNxX36L.jpg,https://pcpartpicker.com/product/4JLypg/crucial-memory-bls8g3d1609ds1s00,DDR3,8
memory,Kingston KVR16N11S8/4 4 GB (1 x 4 GB) DDR3-1600 CL11 Memory (KVR16N11S8/4),https://m.media-amazon.com/images/I/41I2G3qncqL.jpg,https://pcpartpicker.com/product/RCTmP6/kingston-memory-kvr16n11s84,DDR3,4
memory,G.Skill Sniper 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory (F3-12800CL9D-8GBSR),https://cdna.pcpartpicker.com/static/forever/images/product/53870520a82c12ed1c18453d753ba349.256p.jpg,https://pcpartpicker.com/product/89mLrH/gskill-memory-f312800cl9d8gbsr,DDR3,8
memory,Corsair Vengeance Pro 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory (CMY16GX3M2A1600C9),https://cdna.pcpartpicker.com/static/forever/images/product/7566185af54780877e667c65665d7f43.256p.jpg,https://pcpartpicker.com/product/CQphP6/corsair-memory-cmy16gx3m2a1600c9,DDR3,16
memory,Kingston KVR1333D3N9/8G 8 GB (1 x 8 GB) DDR3-1333 CL9 Memory (KVR1333D3N9/8G),https://cdna.pcpartpicker.com/static/forever/images/product/098c569b5e756365911d9dccedc62718.256p.jpg,https://pcpartpicker.com/product/ffW9TW/kingston-memory-kvr1333d3n98g,DDR3,8
memory,Corsair XMS3 8 GB (2 x 4 GB) DDR3-1333 CL9 Memory (CMX8GX3M2A1333C9),https://cdna.pcpartpicker.com/static/forever/images/product/43bbe574d71b52e966f4358f929922ac.256p.jpg,https://pcpartpicker.com/product/YQW9TW/corsair-memory-cmx8gx3m2a1333c9,DDR3,8
memory,G.Skill Trident X Series 16 GB (2 x 8 GB) DDR3-2933 CL12 Memory (F3-2933C12D-16GTXDG),https://cdna.pcpartpicker.com/static/forever/images/product/dbbe4dfe2b7dbddf2477f64db1db3a49.med.256p.jpg,https://pcpartpicker.com/product/R3h9TW/gskill-memory-f32933c12d16gtxdg,DDR3,16
memory,Patriot Viper 3 8 GB (1 x 8 GB) DDR3-1600 CL10 Memory (PV38G160C0),https://m.media-amazon.com/images/I/41m9rwOGq8L.jpg,https://pcpartpicker.com/product/gDBv6h/patriot-memory-pv38g160c0,DDR3,8
memory,Crucial CT2KIT102472BD160B 16 GB (2 x 8 GB) DDR3-1600 CL11 Memory (CT2KIT102472BD160B),https://cdna.pcpartpicker.com/static/forever/images/product/d3467f97471a0f75e3996ead7664d21d.256p.jpg,https://pcpartpicker.com/product/r93RsY/crucial-memory-ct2kit102472bd160b,DDR3,16
memory,G.Skill Ripjaws X 8 GB (1 x 8 GB) DDR3-1866 CL10 Memory (F3-14900CL10S-8GBXL),https://images-na.ssl-images-amazon.com/images/I/41NAZoOfKHL.jpg,https://pcpartpicker.com/product/KhQypg/gskill-memory-f314900cl10s8gbxl,DDR3,8
memory,Mushkin Proline 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (992025),https://m.media-amazon.com/images/I/41Wtf5aiaRL.jpg,https://pcpartpicker.com/product/fqqbt6/mushkin-memory-992025,DDR3,8
memory,G.Skill Sniper Gaming 16 GB (2 x 8 GB) DDR3-1866 CL10 Memory (F3-1866C10D-16GSR),https://m.media-amazon.com/images/I/51SgeyVIzdL.jpg,https://pcpartpicker.com/product/4vrG3C/gskill-memory-f31866c10d16gsr,DDR3,16
memory,G.Skill Sniper 32 GB (4 x 8 GB) DDR3-2133 CL10 Memory (F3-2133C10Q-32GSR),https://images-eu.ssl-images-amazon.com/images/I/5134Ki%2By%2BpL.jpg,https://pcpartpicker.com/product/mBMFf7/gskill-memory-f32133c10q32gsr,DDR3,32
memory,Corsair Vengeance LP 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory (CML16GX3M2A1600C9),https://cdna.pcpartpicker.com/static/forever/images/product/6e35aac558482e3bc2b44de79a026d57.256p.jpg,https://pcpartpicker.com/product/TpCwrH/corsair-memory-cml16gx3m2a1600c9,DDR3,16
memory,Kingston KHX1600C9D3/4G 4 GB (1 x 4 GB) DDR3-1600 CL9 Memory (KHX1600C9D3/4G),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/xhckcf/kingston-memory-khx1600c9d34g,DDR3,4
memory,Samsung MV-3V4G4D/US 8 GB (2 x 4 GB) DDR3-1333 CL9 Memory (MV-3V4G4D/US),https://images-na.ssl-images-amazon.com/images/I/41NigdxxT1L.jpg,https://pcpartpicker.com/product/fZbp99/samsung-memory-mv3v4g4dus,DDR3,8
memory,G.Skill Ripjaws X 8 GB (1 x 8 GB) DDR3-1600 CL10 Memory (F3-12800CL10S-8GBXL),https://images-na.ssl-images-amazon.com/images/I/51kjMmV33jL.jpg,https://pcpartpicker.com/product/cfW9TW/gskill-memory-f312800cl10s8gbxl,DDR3,8
memory,Micron MT16KTF1G64AZ-1G6E1 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (MT16KTF1G64AZ-1G6E1),https://m.media-amazon.com/images/I/41dzpqU6rEL.jpg,https://pcpartpicker.com/product/yJRzK8/micron-8gb-1-x-8gb-ddr3-1600-memory-mt16ktf1g64az-1g6e1,DDR3,8
memory,Kingston HyperX Fury 8 GB (1 x 8 GB) DDR3-1600 CL10 Memory (HX316C10FR/8),https://cdna.pcpartpicker.com/static/forever/images/product/541ef8c548c9824a130e6e122d6a3195.256p.jpg,https://pcpartpicker.com/product/fRjG3C/kingston-memory-hx316c10fr8,DDR3,8
memory,Kingston HyperX Fury 8 GB (1 x 8 GB) DDR3-1866 CL10 Memory (HX318C10FB/8),https://cdna.pcpartpicker.com/static/forever/images/product/b889223070cd1e175fac495c1d5ebc29.256p.jpg,https://pcpartpicker.com/product/yysKHx/kingston-memory-hx318c10fb8,DDR3,8
memory,Crucial CT2K102464BD186D 16 GB (2 x 8 GB) DDR3-1866 CL13 Memory (CT2K102464BD186D),https://m.media-amazon.com/images/I/41QZCWM4lbL.jpg,https://pcpartpicker.com/product/QMCD4D/crucial-16gb-2-x-8gb-ddr3-1866-memory-ct2k102464bd186d,DDR3,16
memory,TEAMGROUP Elite 4 GB (1 x 4 GB) DDR3-1600 CL11 Memory (TED34G1600C1101),https://cdna.pcpartpicker.com/static/forever/images/product/d22447e3c65c386657bab7a2a5597f5b.256p.jpg,https://pcpartpicker.com/product/mxrcCJ/team-memory-ted34g1600c1101,DDR3,4
memory,Kingston HyperX 16 GB (4 x 4 GB) DDR3-1600 CL9 Memory (KHX1600C9D3K4/16GX),https://images-na.ssl-images-amazon.com/images/I/417rhTHAGaL.jpg,https://pcpartpicker.com/product/XzTmP6/kingston-memory-khx1600c9d3k416gx,DDR3,16
memory,G.Skill Ripjaws X 8 GB (2 x 4 GB) DDR3-1866 CL9 Memory (F3-14900CL9D-8GBXL),https://m.media-amazon.com/images/I/41I6f-jbK8L.jpg,https://pcpartpicker.com/product/YcDwrH/gskill-memory-f314900cl9d8gbxl,DDR3,8
memory,HP 647901-B21 16 GB (1 x 16 GB) Registered DDR3-1333 CL9 Memory (647901-B21),https://cdna.pcpartpicker.com/static/forever/images/product/9ed2f167c2db3ad4c1c76786cc3233e0.256p.jpg,https://pcpartpicker.com/product/M2tCmG/hp-memory-647901b21,DDR3,16
memory,G.Skill Ares 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory (F3-1600C9D-16GAR),https://m.media-amazon.com/images/I/51iIqTf1ORL.jpg,https://pcpartpicker.com/product/Gnzv6h/gskill-memory-f31600c9d16gar,DDR3,16
memory,Crucial CT2K16G3ERSLD4160B 32 GB (2 x 16 GB) Registered DDR3-1600 CL11 Memory (CT2K16G3ERSLD4160B),https://m.media-amazon.com/images/I/51H9aHJ+dAL.jpg,https://pcpartpicker.com/product/YtV48d/crucial-memory-ct2k16g3ersld4160b,DDR3,32
memory,Samsung M393B2G70DB0-YK0 16 GB (1 x 16 GB) Registered DDR3-1600 CL11 Memory (M393B2G70DB0-YK0),https://m.media-amazon.com/images/I/31J72ORRm9L.jpg,https://pcpartpicker.com/product/QwGkcf/samsung-memory-m393b2g70db0yk0,DDR3,16
memory,G.Skill Ripjaws X 32 GB (4 x 8 GB) DDR3-1600 CL10 Memory (F3-12800CL10Q-32GBXL),https://m.media-amazon.com/images/I/510bayp-TTL.jpg,https://pcpartpicker.com/product/gX6BD3/gskill-memory-f312800cl10q32gbxl,DDR3,32
memory,Kingston HyperX Fury 16 GB (2 x 8 GB) DDR3-1333 CL9 Memory (HX313C9FBK2/16),https://cdna.pcpartpicker.com/static/forever/images/product/f5e970b32d6341614fdafff924304d72.256p.jpg,https://pcpartpicker.com/product/q7ckcf/kingston-memory-hx313c9fbk216,DDR3,16
memory,Kingston HyperX Fury 8 GB (2 x 4 GB) DDR3-1600 CL10 Memory (HX316C10FBK2/8),https://cdna.pcpartpicker.com/static/forever/images/product/3069d253da2fc49a0ff6e0ed0d100944.256p.jpg,https://pcpartpicker.com/product/M63RsY/kingston-memory-hx316c10fbk28,DDR3,8
memory,G.Skill Value 8 GB (1 x 8 GB) DDR3-1333 CL9 Memory (F3-10600CL9S-8GBNT),https://m.media-amazon.com/images/I/312EXCWBAlL.jpg,https://pcpartpicker.com/product/Jp6BD3/gskill-memory-f310600cl9s8gbnt,DDR3,8
memory,Samsung M378B5273EB0-CK0 4 GB (1 x 4 GB) DDR3-1600 CL11 Memory (M378B5273EB0-CK0),https://cdna.pcpartpicker.com/static/forever/images/product/dff9dcdcc856d2d372117600e0ed4cb8.med.256p.jpg,https://pcpartpicker.com/product/cWg323/samsung-memory-m378b5273eb0ck0,DDR3,4
memory,Crucial CT2KIT102464BA160B 16 GB (2 x 8 GB) DDR3-1600 CL11 Memory (CT2KIT102464BA160B),https://images-na.ssl-images-amazon.com/images/I/41KoKxJECrL.jpg,https://pcpartpicker.com/product/pMjG3C/crucial-memory-ct2kit102464ba160b,DDR3,16
memory,Kingston HyperX Beast 32 GB (4 x 8 GB) DDR3-1866 CL10 Memory (KHX18C10AT3K4/32X),https://cdna.pcpartpicker.com/static/forever/images/product/28dfc3c4127b5e0f158876cac1df6fc8.256p.jpg,https://pcpartpicker.com/product/GdBv6h/kingston-memory-khx18c10at3k432x,DDR3,32
memory,G.Skill Ripjaws 8 GB (2 x 4 GB) DDR3-1333 CL9 Memory (F3-10666CL9D-8GBRL),https://m.media-amazon.com/images/I/51iqyEmS0kL.jpg,https://pcpartpicker.com/product/9xMFf7/gskill-memory-f310666cl9d8gbrl,DDR3,8
memory,ADATA XPG V1.0 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory (AX3U1600W8G9-DB),https://m.media-amazon.com/images/I/51dWLCavg9L.jpg,https://pcpartpicker.com/product/m4rG3C/a-data-memory-ax3u1600w8g9db,DDR3,16
memory,G.Skill Ripjaws Z 32 GB (4 x 8 GB) DDR3-1866 CL10 Memory (F3-14900CL10Q-32GBZL),https://images-na.ssl-images-amazon.com/images/I/31wG-w1ICiL.jpg,https://pcpartpicker.com/product/NvMFf7/gskill-memory-f314900cl10q32gbzl,DDR3,32
memory,Corsair ValueSelect 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (CMV8GX3M1C1600C11),https://cdna.pcpartpicker.com/static/forever/images/product/34421740830a6a4a8779eafd94e07bbb.256p.jpg,https://pcpartpicker.com/product/62RFf7/corsair-memory-cmv8gx3m1c1600c11,DDR3,8
memory,Kingston HyperX Fury 4 GB (1 x 4 GB) DDR3-1600 CL10 Memory (HX316C10FR/4),https://cdna.pcpartpicker.com/static/forever/images/product/e10dc2d80f5073146676aa2a143c5983.256p.jpg,https://pcpartpicker.com/product/TVrG3C/kingston-memory-hx316c10fr4,DDR3,4
memory,G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-1866 CL9 Memory (F3-1866C9D-16GXM),https://m.media-amazon.com/images/I/41jJmG161pL.jpg,https://pcpartpicker.com/product/FDYXsY/gskill-memory-f31866c9d16gxm,DDR3,16
memory,Kingston HyperX 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory (KHX1600C9D3K2/8GX),https://images-fe.ssl-images-amazon.com/images/I/41h9VM6WdaL.jpg,https://pcpartpicker.com/product/LNh9TW/kingston-memory-khx1600c9d3k28gx,DDR3,8
memory,Samsung M386B4G70DM0-CMA 32 GB (1 x 32 GB) DDR3-1866 CL13 Memory (M386B4G70DM0-CMA),https://images-na.ssl-images-amazon.com/images/I/414IXko%2BN3L.jpg,https://pcpartpicker.com/product/tnnG3C/samsung-memory-m386b4g70dm0cma,DDR3,32
memory,G.Skill Aegis 8 GB (2 x 4 GB) DDR3-1600 CL11 Memory (F3-1600C11D-8GIS),https://cdna.pcpartpicker.com/static/forever/images/product/d9a9944bed67b371a9ae556c32dd668e.256p.jpg,https://pcpartpicker.com/product/cz2kcf/gskill-aegis-8-gb-2-x-4-gb-ddr3-1600-cl11-memory-f3-1600c11d-8gis,DDR3,8
memory,Kingston ValueRAM 1 GB (1 x 1 GB) DDR3-1333 CL9 Memory (KVR1333D3N9/1G),https://images-na.ssl-images-amazon.com/images/I/410DjRQbsZL.jpg,https://pcpartpicker.com/product/wt2kcf/kingston-memory-kvr1333d3n91g,DDR3,1
memory,G.Skill Ripjaws X 8 GB (1 x 8 GB) DDR3-1600 CL9 Memory (F3-1600C9S-8GXM),https://cdna.pcpartpicker.com/static/forever/images/product/29b0b2be5945d7d1e62356cf70820891.256p.jpg,https://pcpartpicker.com/product/KRdqqs/gskill-memory-f31600c9s8gxm,DDR3,8
memory,Samsung M393B1K70DH0-YH908 8 GB (1 x 8 GB) Registered DDR3-1333 CL9 Memory (M393B1K70DH0-YH908),https://cdna.pcpartpicker.com/static/forever/images/product/09d7febab0633c3eab8b623da984c473.med.256p.jpg,https://pcpartpicker.com/product/kNfp99/samsung-memory-m393b1k70dh0yh908,DDR3,8
memory,Kingston HyperX Fury 8 GB (1 x 8 GB) DDR3-1600 CL10 Memory (HX316C10FB/8),https://cdna.pcpartpicker.com/static/forever/images/product/b889223070cd1e175fac495c1d5ebc29.256p.jpg,https://pcpartpicker.com/product/4wGkcf/kingston-memory-hx316c10fb8,DDR3,8
memory,Corsair Dominator Platinum 16 GB (2 x 8 GB) DDR3-1866 CL9 Memory (CMD16GX3M2A1866C9),https://cdna.pcpartpicker.com/static/forever/images/product/a47ce3bc7d8766f97bed4971c87d007b.256p.jpg,https://pcpartpicker.com/product/hBCwrH/corsair-memory-cmd16gx3m2a1866c9,DDR3,16
memory,Corsair XMS3 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory (CMX4GX3M1A1333C9),https://cdna.pcpartpicker.com/static/forever/images/product/f6e49369b7c704be33d72c33205ff29f.256p.jpg,https://pcpartpicker.com/product/KGTmP6/corsair-memory-cmx4gx3m1a1333c9,DDR3,4
memory,Patriot Signature 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory (PSD34G13332),https://m.media-amazon.com/images/I/41VZonpbXiL.jpg,https://pcpartpicker.com/product/pHMFf7/patriot-memory-psd34g13332,DDR3,4
memory,Crucial CT102464BA160B 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (CT102464BA160B),https://static/forever/img/no-image.png,https://pcpartpicker.com/product/nF7wrH/crucial-memory-ct102464ba160b,DDR3,8
memory,Corsair Vengeance Pro 32 GB (4 x 8 GB) DDR3-1600 CL9 Memory (CMY32GX3M4A1600C9),https://cdna.pcpartpicker.com/static/forever/images/product/86b79226ae4e37c2767cb6036842fc79.256p.jpg,https://pcpartpicker.com/product/qF7wrH/corsair-memory-cmy32gx3m4a1600c9,DDR3,32
memory,G.Skill Ripjaws X 4 GB (1 x 4 GB) DDR3-1600 CL9 Memory (F3-12800CL9S-4GBXL),https://images-na.ssl-images-amazon.com/images/I/41qSlds4nML.jpg,https://pcpartpicker.com/product/XT6BD3/gskill-memory-f312800cl9s4gbxl,DDR3,4
memory,G.Skill Ripjaws 16 GB (2 x 8 GB) DDR3-1866 SODIMM CL11 Memory (F3-1866C11D-16GRSL),https://cdna.pcpartpicker.com/static/forever/images/product/003e60a4810e41f8e17ecd97b7b6485a.256p.jpg,https://pcpartpicker.com/product/wg2kcf/gskill-memory-f31866c11d16grsl,DDR3,16
memory,G.Skill Aegis 16 GB (2 x 8 GB) DDR3-1600 CL11 Memory (F3-1600C11D-16GIS),https://m.media-amazon.com/images/I/51jcFPwHJXL.jpg,https://pcpartpicker.com/product/DVJwrH/gskill-aegis-16-gb-2-x-8-gb-ddr3-1600-cl11-memory-f3-1600c11d-16gis,DDR3,16
memory,AMD R9 2400 16 GB (2 x 8 GB) DDR3-2400 CL11 Memory (R9316G2401U2K),https://images-na.ssl-images-amazon.com/images/I/41p%2BdX0VznL.jpg,https://pcpartpicker.com/product/3zzv6h/amd-memory-r9316g2401u2k,DDR3,16
memory,Kingston ValueRAM 1 GB (1 x 1 GB) DDR3-1066 CL7 Memory (KVR1066D3N7/1G),https://images-na.ssl-images-amazon.com/images/I/21DkmXPR9mL.jpg,https://pcpartpicker.com/product/NLNp99/kingston-memory-kvr1066d3n71g,DDR3,1
memory,Kingston ValueRAM 2 GB (1 x 2 GB) DDR3-1066 CL7 Memory (KVR1066D3N7/2G),https://images-na.ssl-images-amazon.com/images/I/21DkmXPR9mL.jpg,https://pcpartpicker.com/product/LCQypg/kingston-memory-kvr1066d3n72g,DDR3,2
memory,Corsair Vengeance 16 GB (4 x 4 GB) DDR3-1600 CL9 Memory (CMZ16GX3M4A1600C9B),https://cdna.pcpartpicker.com/static/forever/images/product/2cd4475b3213faf4c95bcdce231fb76f.256p.jpg,https://pcpartpicker.com/product/VcDwrH/corsair-memory-cmz16gx3m4a1600c9b,DDR3,16
memory,Corsair XMS3 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory (CMX16GX3M2A1600C11),https://cdna.pcpartpicker.com/static/forever/images/product/6a4a5bbaf96ef18f4c60745da465385d.256p.jpg,https://pcpartpicker.com/product/gCxfrH/corsair-memory-cmx16gx3m2a1600c11,DDR3,16
memory,G.Skill Ares 16 GB (2 x 8 GB) DDR3-1600 CL10 Memory (F3-1600C10D-16GAO),https://images-na.ssl-images-amazon.com/images/I/51xsHJNYUYL.jpg,https://pcpartpicker.com/product/nJLypg/gskill-memory-f31600c10d16gao,DDR3,16
memory,Kingston KVR13N9K3/24 24 GB (3 x 8 GB) DDR3-1333 CL9 Memory (KVR13N9K3/24),https://cdna.pcpartpicker.com/static/forever/images/product/b8631413181da68c00e8de2bad11db6b.256p.jpg,https://pcpartpicker.com/product/bm9KHx/kingston-memory-kvr13n9k324,DDR3,24
memory,G.Skill Ripjaws X 32 GB (4 x 8 GB) DDR3-2133 CL10 Memory (F3-2133C10Q-32GXM),https://m.media-amazon.com/images/I/41l4kmDp9oL.jpg,https://pcpartpicker.com/product/M6CwrH/gskill-memory-f32133c10q32gxm,DDR3,32
memory,Corsair Vengeance Pro 16 GB (2 x 8 GB) DDR3-1866 CL9 Memory (CMY16GX3M2A1866C9R),https://cdna.pcpartpicker.com/static/forever/images/product/87a276fe2dafcb3822ea52af74b1c7cd.256p.jpg,https://pcpartpicker.com/product/8VjG3C/corsair-memory-cmy16gx3m2a1866c9r,DDR3,16
memory,Klevv Genuine 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory (KM3G4GX2C-1600-09-09-09-24-0),https://images-na.ssl-images-amazon.com/images/I/41RTwLLf3yL.jpg,https://pcpartpicker.com/product/PmGj4D/klevv-memory-km3g4gx2c1600090909240,DDR3,8
memory,Super Talent W1333UB4GV 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory (W1333UB4GV),https://images-na.ssl-images-amazon.com/images/I/41aztZgVVLL.jpg,https://pcpartpicker.com/product/NZ8H99/super-talent-memory-w1333ub4gv,DDR3,4
memory,G.Skill Ares 32 GB (4 x 8 GB) DDR3-2133 CL11 Memory (F3-2133C11Q-32GAR),https://m.media-amazon.com/images/I/51-W6MHf-VL.jpg,https://pcpartpicker.com/product/Bk4gXL/gskill-memory-f32133c11q32gar,DDR3,32
memory,TEAMGROUP Elite 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (TED38G1600C1101),https://cdna.pcpartpicker.com/static/forever/images/product/e24b3e381f66bbae63e55531027af5c2.256p.jpg,https://pcpartpicker.com/product/Z238TW/team-memory-ted38g1600c1101,DDR3,8
memory,G.Skill Value 16 GB (2 x 8 GB) DDR3-1333 CL9 Memory (F3-10600CL9D-16GBNT),https://m.media-amazon.com/images/I/51OeA1xld0L.jpg,https://pcpartpicker.com/product/XVV48d/gskill-memory-f310600cl9d16gbnt,DDR3,16
memory,G.Skill Ripjaws X 32 GB (4 x 8 GB) DDR3-2400 CL11 Memory (F3-2400C11Q-32GXM),https://cdna.pcpartpicker.com/static/forever/images/product/68b1e2b94068ff14acc36b259c6c171b.256p.jpg,https://pcpartpicker.com/product/2CNp99/gskill-memory-f32400c11q32gxm,DDR3,32
memory,G.Skill Sniper 8 GB (2 x 4 GB) DDR3-1866 CL9 Memory (F3-14900CL9D-8GBSR),https://cdna.pcpartpicker.com/static/forever/images/product/3d53efba81943a56f25272ea01231be4.256p.jpg,https://pcpartpicker.com/product/WtDwrH/gskill-memory-f314900cl9d8gbsr,DDR3,8
memory,Dell SNP8H68RC/8G 8 GB (1 x 8 GB) DDR3-1600 SODIMM CL11 Memory (SNP8H68RC/8G),https://images-na.ssl-images-amazon.com/images/I/41kVnWQebtL.jpg,https://pcpartpicker.com/product/w7mLrH/dell-memory-snp8h68rc8g,DDR3,8
memory,G.Skill Ripjaws X 16 GB (2 x 8 GB) DDR3-2133 CL11 Memory (F3-2133C11D-16GXL),https://m.media-amazon.com/images/I/41886S-zQZL.jpg,https://pcpartpicker.com/product/zQFPxr/gskill-memory-f32133c11d16gxl,DDR3,16
memory,Micron MT16JTF1G64AZ-1G6E1 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory (MT16JTF1G64AZ-1G6E1),https://m.media-amazon.com/images/I/31A+Qzf7RcL.jpg,https://pcpartpicker.com/product/QMpQzy/micron-mt16jtf1g64az-1g6e1-8-gb-1-x-8-gb-ddr3-1600-cl11-memory-mt16jtf1g64az-1g6e1,DDR3,8
memory,Corsair Vengeance LP 8 GB (2 x 4 GB) DDR3-1600 CL11 Memory (CML8GX3M2B1600C11),https://cdna.pcpartpicker.com/static/forever/images/product/88559510798c9d5be9f46b78f8c54ec4.256p.jpg,https://pcpartpicker.com/product/4KqhP6/corsair-vengeance-lp-8gb-2-x-4gb-ddr3-1600-memory-cml8gx3m2b1600c11,DDR3,8
memory,Kingston KVR13LL9Q4K4/128I 128 GB (4 x 32 GB) DDR3-1333 CL9 Memory (KVR13LL9Q4K4/128I),https://m.media-amazon.com/images/I/41vN8ILDtuL.jpg,https://pcpartpicker.com/product/dGX2FT/kingston-memory-kvr13ll9q4k4128i,DDR3,128
memory,Corsair XMS3 8 GB (4 x 2 GB) DDR3-1333 CL9 Memory (CMX8GX3M4A1333C9),https://m.media-amazon.com/images/I/41U3NIegrcL.jpg,https://pcpartpicker.com/product/ZB3RsY/corsair-memory-cmx8gx3m4a1333c9,DDR3,8
memory,Corsair CMV4GX3M1A1333C9 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory (CMV4GX3M1A1333C9),https://cdna.pcpartpicker.com/static/forever/images/product/e079525baa9891d1109194329e14aad7.256p.jpg,https://pcpartpicker.com/product/ZzTmP6/corsair-memory-cmv4gx3m1a1333c9,DDR3,4
memory,Mushkin Essentials 8 GB (2 x 4 GB) DDR3-1600 CL11 Memory (997030),https://m.media-amazon.com/images/I/41P7fSsYMIL.jpg,https://pcpartpicker.com/product/RVNp99/mushkin-memory-997030,DDR3,8
memory,Kingston KVR16R11D4K4/64 64 GB (4 x 16 GB) Registered DDR3-1600 CL11 Memory (KVR16R11D4K4/64),https://cdna.pcpartpicker.com/static/forever/images/product/3b1b3238feacaaffe4f0a4bb773a4fe3.256p.jpg,https://pcpartpicker.com/product/2m4gXL/kingston-memory-kvr16r11d4k464,DDR3,64
memory,Samsung m378b5673eh1-cf8 2 GB (1 x 2 GB) DDR3-1066 CL7 Memory (m378b5673eh1-cf8),https://cdna.pcpartpicker.com/static/forever/images/product/7bdfbc69de4d6c8b5063a6069ae3ae48.256p.jpg,https://pcpartpicker.com/product/mzWBD3/samsung-2-gb-1-x-2-gb-ddr3-1066-memory-m378b5673eh1-cf8,DDR3,2
memory,Kingston HyperX Savage 16 GB (2 x 8 GB) DDR3-2400 CL11 Memory (HX324C11SRK2/16),https://cdna.pcpartpicker.com/static/forever/images/product/2ae08dc7598c874ca2694946a0863b8f.256p.jpg,https://pcpartpicker.com/product/H8Trxr/kingston-memory-hx324c11srk216,DDR3,16
memory,Crucial Ballistix Tactical 16 GB (2 x 8 GB) DDR3-1600 CL8 Memory (BLT2K8G3D1608ET3LX0),https://m.media-amazon.com/images/I/41HN1mTfFYL.jpg,https://pcpartpicker.com/product/Gbbp99/crucial-memory-blt2k8g3d1608et3lx0,DDR3,16
memory,Corsair Vengeance Pro 32 GB (4 x 8 GB) DDR3-2400 CL10 Memory (CMY32GX3M4A2400C10R),https://m.media-amazon.com/images/I/51aqx3cKcPL.jpg,https://pcpartpicker.com/product/RdBv6h/corsair-memory-cmy32gx3m4a2400c10r,DDR3,32
